scorer,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500,DLC_resnet50_VGlutEnclosedBehaviorApr25shuffle1_151500
bodyparts,snout,snout,snout,leftear,leftear,leftear,rightear,rightear,rightear,leftforepaw,leftforepaw,leftforepaw,rightforepaw,rightforepaw,rightforepaw,lefthindpaw,lefthindpaw,lefthindpaw,righthindpaw,righthindpaw,righthindpaw,tailbase,tailbase,tailbase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,368.1338501,326.9352112,0.9999930859,326.3821106,283.2396545,0.99999547,335.0396729,309.050293,0.9999921322,367.0908203,335.0023193,0.03869572282,350.65802,341.2259216,0.03428432345,365.8979797,331.8309021,0.002249121666,240.8656769,374.5426025,0.01401537657,232.8056641,371.5484619,0.01773807406
1,368.1488342,326.2536011,0.9999939203,325.5643616,283.734436,0.9999967813,335.845459,309.6653748,0.999994874,367.2208252,334.945282,0.1476564705,358.4051208,337.7070007,0.1279307902,366.1957703,331.8606873,0.004851669073,243.019577,374.9807739,0.04922962189,322.1047363,359.4469299,0.004106402397
2,369.0605774,324.9675598,0.9999989271,324.5835266,283.4667053,0.999994576,333.9236145,309.1348572,0.9999888539,367.5886841,334.3887024,0.04570430517,351.144043,340.7600403,0.06154957414,367.0508728,330.1306152,0.002621173859,243.1268463,376.2669373,0.0889121294,329.1166992,280.0464478,0.0041898489
3,367.9402466,325.2756042,0.999998033,321.9919739,282.9003601,0.9999964237,330.5044556,309.8184814,0.999992311,367.1225891,334.9994812,0.03241991997,351.068512,340.7096558,0.0902967155,363.6043701,325.9465637,0.003040909767,244.1057281,375.2323914,0.01993331313,320.6447754,358.9963989,0.01036193967
4,356.217926,337.5815735,0.9999911785,322.3672485,282.6763916,0.99999547,327.9719849,305.5589905,0.9999730587,354.4609985,346.8812866,0.1317048073,344.7180786,346.0621338,0.4120504558,359.3553467,338.5254822,0.004790186882,245.3642731,374.9129639,0.06448310614,360.0827026,336.2829285,0.007643043995
5,356.7239685,341.6058655,0.9999756813,322.8469849,281.0313721,0.999994278,322.5585327,302.7771606,0.9999945164,355.0777893,349.8332825,0.3800136447,346.8164368,352.1541443,0.9000663161,357.911499,352.2227478,0.01426923275,362.8015747,350.5660706,0.01234579086,359.0043945,344.2163086,0.02994060516
6,360.635498,340.4611511,0.9999585748,326.1853943,280.3121033,0.9999935627,319.182312,303.5344238,0.9999961853,351.4739075,350.1800232,0.1156882942,340.4140015,354.6038208,0.6380812526,364.0866394,346.7736206,0.005143851042,249.1351624,374.2752686,0.05113962293,367.3266602,343.2246704,0.07242923975
7,365.4043579,341.5371094,0.9996210337,327.6029358,280.9420471,0.9999856353,318.0623474,304.0504456,0.9999929667,344.0296936,350.766449,0.1551176012,336.8992004,356.0642395,0.7640711069,369.4873962,349.8143005,0.002539664507,244.8276215,374.5345154,0.03049665689,369.9875183,343.5005493,0.4232552052
8,368.1305542,341.6390381,0.9998643398,329.2662659,282.951416,0.9999532104,318.5493469,305.3471375,0.9999967813,368.5609131,348.1983337,0.05522254109,339.5936279,357.7115784,0.7566531301,372.5265198,348.9386902,0.007821947336,244.0643768,374.2521667,0.01159325242,371.4256592,344.0921631,0.1101328433
9,368.2455139,342.3294067,0.9999243021,329.928833,283.0048218,0.9999254346,318.2221069,305.3800964,0.9999964237,346.056427,356.9160156,0.1703481674,336.8493347,360.3620911,0.9467853308,366.7002869,348.3158264,0.006011128426,375.61026,349.6878052,0.007641166449,371.2037659,343.7890625,0.0423361361
10,367.2297363,342.0018005,0.9997866154,330.8208618,281.9006653,0.9999699593,318.3736267,304.3399048,0.999994874,343.8452759,354.1707764,0.2253904939,335.8247986,361.1246338,0.9505617619,370.9078369,350.1088257,0.004209250212,242.465744,374.4457397,0.01687166095,370.7771912,344.0444641,0.207977891
11,368.9689636,343.1162109,0.9995112419,332.7572937,284.0908203,0.9999274015,318.9269714,305.4977112,0.9999965429,342.7034302,356.1616516,0.07152792811,337.1641846,364.0874939,0.804259479,367.1104431,348.9817505,0.007601767778,332.0961914,364.9020691,0.02897438407,371.625946,345.1395874,0.1773125529
12,371.3786316,344.3188171,0.9999678135,333.5267029,285.3648682,0.9999675751,319.6040344,307.6523743,0.999998033,369.4588013,351.4655457,0.01481056213,338.6091003,363.1547241,0.0724606216,371.9306335,352.5257874,0.006405383348,241.78479,373.8329468,0.00810521841,375.0524292,343.5874634,0.09988898039
13,374.4890442,341.473114,0.9999966025,334.6609192,286.1413879,0.9999802113,323.4557495,309.5887451,0.9999984503,377.620636,344.6064758,0.01310688257,360.7959595,351.7958984,0.07367476821,376.95047,347.2025452,0.009312450886,241.7584839,374.2915955,0.02888721228,382.0582275,340.4282227,0.04218864441
14,383.496521,337.6757813,0.9999988079,336.1061096,286.7469788,0.9999662638,327.7596741,312.0498047,0.9999976158,384.651886,341.9428711,0.02118191123,369.6149597,351.9002075,0.02735248208,379.9433594,341.0197144,0.02417811751,243.5055695,374.5926819,0.00681450963,320.3804626,340.4381714,0.01453411579
15,386.4239807,336.2362061,0.9999995828,338.1958313,287.0950928,0.9999892712,329.913269,314.0073547,0.9999961257,386.1531067,342.6968689,0.02291369438,374.6502991,345.0871277,0.04988497496,387.0975952,342.6143494,0.01726850867,243.6242218,374.5184631,0.0382745564,322.1414795,340.2580872,0.01399055123
16,386.1056824,338.2748413,0.9999996424,339.7879028,288.5180664,0.9999973774,332.3262634,315.2612915,0.999989152,386.4564819,342.8519897,0.01392227411,368.9789124,352.5766907,0.02704948187,381.4634705,341.3771057,0.01094290614,245.4838104,374.8145447,0.01444524527,339.531189,280.9095764,0.00681784749
17,385.1434326,340.5036926,0.9999972582,341.317627,288.8476868,0.9999979138,332.7893066,313.9435425,0.9999939203,388.4951172,344.1481934,0.01293292642,368.8572693,353.8438416,0.01790732145,380.4197998,341.81604,0.009774297476,242.2739716,374.0786133,0.02018526196,388.8067627,339.8075256,0.01010584831
18,383.6981812,341.5088806,0.9999872446,341.9286804,288.4138489,0.9999983311,332.707489,314.296814,0.9999939203,383.5312195,349.295105,0.01009193063,354.4773254,355.9579773,0.01422896981,379.3648376,341.7726135,0.006541490555,242.8766632,374.1221008,0.07841578126,387.8087769,339.3997498,0.009261369705
19,383.4244995,344.118988,0.9999359846,342.5709839,288.997345,0.9999979138,333.3748779,313.8905945,0.9999946356,383.5497437,350.7575684,0.01915413141,375.6437073,350.0446777,0.01468193531,381.4639282,349.4367065,0.004745006561,242.9427795,373.9996948,0.005840182304,386.1976013,344.4483337,0.03263032436
