Time,Instantaneous Velocity
0.0,0.0
0.03333333333333333,0.02396132057812217
0.06666666666666667,0.0
0.1,0.0
0.13333333333333333,0.01182858943939209
0.16666666666666666,0.04531416893005371
0.2,0.07116923285807643
0.23333333333333334,0.0
0.26666666666666666,0.05118020418836646
0.3,0.03136956649146063
0.3333333333333333,0.04262157563555066
0.36666666666666664,0.008440690627986273
0.4,0.004644087950388591
0.43333333333333335,0.002922169367472331
0.4666666666666667,0.018173588501760797
0.5,0.017270351840334375
0.5333333333333333,0.017939249674479168
0.5666666666666667,0.02965010650847089
0.6,0.0
0.6333333333333333,0.0
0.6666666666666666,0.016823606665527943
0.7,0.013824553623041353
0.7333333333333333,0.011422308286031087
0.7666666666666667,7.704893747965495e-05
0.8,0.030000234818894876
0.8333333333333334,0.062221830749654296
0.8666666666666667,0.00988021184174807
0.9,0.04618543982505798
0.9333333333333333,0.0
0.9666666666666667,0.027433123191197714
1.0,0.03136872450510661
1.0333333333333334,0.03819465263206476
1.0666666666666667,0.032233243165497374
1.1,0.019990313798189163
1.1333333333333333,0.022914776459113138
1.1666666666666667,9.613831837972006e-05
1.2,0.10328759524990107
1.2333333333333334,0.0
1.2666666666666666,0.035064327716827395
1.3,0.03711880229697313
1.3333333333333333,0.04604173972417935
1.3666666666666667,0.019511985651968038
1.4,0.01978969176610311
1.4333333333333333,0.032364110151926674
1.4666666666666666,0.0
1.5,0.01741136411825816
1.5333333333333334,0.09636901620120622
1.5666666666666667,0.0
1.6,0.04555667637109355
1.6333333333333333,0.11214551428953806
1.6666666666666667,0.07164370396921525
1.7,0.041782017317084835
1.7333333333333334,0.043937973796837816
1.7666666666666666,0.0
1.8,0.04364194373289744
1.8333333333333333,0.09330930100899579
1.8666666666666667,0.008264623661839986
1.9,0.0
1.9333333333333333,0.0070749441782633465
1.9666666666666666,0.018854173024495442
2.0,0.02867372930049896
2.033333333333333,0.1571872533847786
2.066666666666667,0.10808517336845398
2.1,0.06463439067204793
2.1333333333333333,0.012471318244934082
2.1666666666666665,0.08123865276575089
2.2,0.12401065406198826
2.2333333333333334,0.04366984539332994
2.2666666666666666,0.005486587186654409
2.3,0.0
2.3333333333333335,0.13351283727191096
2.3666666666666667,0.0339059098954879
2.4,0.07395814855893452
2.433333333333333,0.07395814855893452
2.466666666666667,0.031286064783732095
2.5,0.00860816872196831
2.533333333333333,0.0011993249257405598
2.566666666666667,0.024306217829386394
2.6,0.0752617700423221
2.6333333333333333,0.011803964773813883
2.6666666666666665,0.034697717428207396
2.7,0.04699331988295394
2.7333333333333334,0.006529138920207818
2.7666666666666666,0.013179211815198263
2.8,0.0247443695863088
2.8333333333333335,0.0
2.8666666666666667,0.03345719046859488
2.9,0.002752391497294108
2.933333333333333,0.04074994126955668
2.966666666666667,0.0274192214012146
3.0,0.02208307683467865
3.033333333333333,0.1876638488073547
3.066666666666667,0.0
3.1,0.0
3.1333333333333333,0.2034619338740493
3.1666666666666665,0.0
3.2,0.0
3.2333333333333334,0.07526108627646018
3.2666666666666666,0.0332658052444458
