Time,Instantaneous Velocity
0.0,0.0
0.03333333333333333,0.0792500207821528
0.06666666666666667,0.05773368544929689
0.1,0.004413596789042155
0.13333333333333333,0.04637033939361572
0.16666666666666666,0.025921320915222167
0.2,0.0
0.23333333333333334,0.018588602542877197
0.26666666666666666,0.06647066777572781
0.3,0.044213249590449956
0.3333333333333333,0.00016295909881591797
0.36666666666666664,0.0
0.4,0.036934969571362525
0.43333333333333335,0.008411236573010683
0.4666666666666667,0.006427886057645082
0.5,0.006940805397653891
0.5333333333333333,0.006427886057645082
0.5666666666666667,0.011808129843126203
0.6,0.009550664434140037
0.6333333333333333,0.0
0.6666666666666666,0.013153000672658285
0.7,0.013153000672658285
0.7333333333333333,0.06586010901021373
0.7666666666666667,0.0
0.8,0.0
0.8333333333333334,0.0
0.8666666666666667,0.004356943070888519
0.9,0.001625227928161621
0.9333333333333333,0.02069337715705236
0.9666666666666667,0.06757284104824066
1.0,0.0079573854804039
1.0333333333333334,0.0
1.0666666666666667,0.0
1.1,0.036475453001501776
1.1333333333333333,0.03599396520197071
1.1666666666666667,0.01608609215220644
1.2,0.008537213716190171
1.2333333333333334,0.003385456403096517
1.2666666666666666,0.004170951389369367
1.3,0.005303200085957845
1.3333333333333333,0.05025187149544896
1.3666666666666667,0.0
1.4,0.011366780598958333
1.4333333333333333,0.008388312657674153
1.4666666666666666,0.053929174188599445
1.5,0.05848047037919362
1.5333333333333334,0.048248650239468685
1.5666666666666667,0.062153261403242746
1.6,0.022336051473908103
1.6333333333333333,0.06803765185177327
1.6666666666666667,0.14690223646660647
1.7,0.08584047248959467
1.7333333333333334,0.00913378397623698
1.7666666666666666,0.0
1.8,0.14263962904612223
1.8333333333333333,0.017607537905375163
1.8666666666666667,0.034483212931801885
1.9,0.023293580779615235
1.9333333333333333,0.010320639610290528
1.9666666666666666,0.08843823259667914
2.0,0.06285284956296285
2.033333333333333,0.0
2.066666666666667,0.15843252340952554
2.1,0.3660656922339763
2.1333333333333333,0.3551471612077969
2.1666666666666665,0.6442768903749607
2.2,0.12138009866078694
2.2333333333333334,0.390000573794047
2.2666666666666666,0.13230349595064256
2.3,0.05738818645477295
2.3333333333333335,0.034910941123962404
2.3666666666666667,0.20678161293557049
2.4,0.12522089992043245
2.433333333333333,0.006246117750803629
2.466666666666667,0.11313771595547681
2.5,0.1045589394558376
2.533333333333333,0.05629072391867911
2.566666666666667,0.24898088295754947
2.6,0.18374535446233156
2.6333333333333333,0.20766019423802692
2.6666666666666665,0.24358821475617168
2.7,0.22416459321975707
2.7333333333333334,0.33494769053282664
2.7666666666666666,0.2676068434949263
2.8,0.22573428964796657
2.8333333333333335,0.29061333177747706
2.8666666666666667,0.19325793371915567
2.9,0.1925017994378936
2.933333333333333,0.10722087735386591
2.966666666666667,0.030269472271852112
3.0,0.0320756328122498
3.033333333333333,0.04879563649495443
3.066666666666667,0.08788465658823649
3.1,0.11585144996643067
3.1333333333333333,0.016660316785176595
3.1666666666666665,0.09938050134724204
3.2,0.15640046427472656
3.2333333333333334,0.0951506588067754
3.2666666666666666,0.055939229996143564
3.3,0.030535724956183806
3.3333333333333335,0.024289457405220108
3.3666666666666667,0.07289921442667643
3.4,0.055774563474037295
3.433333333333333,0.030371463298797606
3.466666666666667,0.021874908606211343
3.5,0.055633227030436196
3.533333333333333,0.47147147980566995
3.566666666666667,0.5770563510384213
3.6,0.40574471480187563
3.6333333333333333,0.31065592614678844
3.6666666666666665,0.11991873404091662
3.7,0.3103368625074353
3.7333333333333334,0.14627631467661736
3.7666666666666666,0.07451472821865393
3.8,0.07133382086864352
3.8333333333333335,0.20187198233291612
3.8666666666666667,0.06309110124905905
3.9,0.062482584357002505
3.933333333333333,0.15289719899495444
3.966666666666667,0.16543049363328974
